merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,mcc_valid,settlement_account_valid,declared_avg_ticket_size_invalid_flag,declared_avg_ticket_size_parse_failure_flag,onboarding_date_parse_failure_flag,merchant_status_unmapped_flag
MCH9954,Mitra LLC,5912,MEDICAL,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2023-06-30 00:00:00,,ACTIVE,412.84,True,False,False,False,False,False
MCH5061,Natarajan Inc,05699,CLOTHS,SOLE_PROPRIETOR,LDH,PUNJAB,2025-10-10 11:35:42,3155448560,ACTIVE,1265.19,False,True,False,False,False,False
MCH4527,BansalInc,5411,GROCERIES,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,2025-10-29 21:36:00,BWHM6431375051395,ACTIVE,3449.0,True,True,False,False,False,False
MCH5873,"Kade, Srivastava and Iyengar",5999,MISCELLANEOUS,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,,,ACTIVE,3185.85,True,False,False,False,True,False
MCH6772,"Sarin,KaleandBava",5411,GROCERIES,INDIVIDUAL,AMRITSAR,PUNJAB,,4810020944,INACTIVE,893.58,True,True,False,False,True,False
MCH2180,Chaudry-Sidhu,,APPAREL,PRIVATE_LIMITED,PUNE,MAHARASHTRA,,4033666419,ACTIVE,3354.42,False,True,False,False,False,False
MCH7350,SULE LLC,5699,CLOTHS,PRIVATE_LIMITED,AMRITSAR,PUNJAB,2024-01-31 17:29:42,XXXX7331,ACTIVE,,True,False,True,False,False,False
MCH4383,Vala LLC,05311,DEPT_STORE,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2025-06-15 00:00:00,,ACTIVE,219.66,False,False,False,False,False,False
MCH6498,Sankaran-Gupta,,GROCERY,PARTNERSHIP,HYDERABAD,TELANGANA,2023-10-29 00:00:00,LBQV8100985155327,SUSPENDED,992.12,False,True,False,False,False,False
MCH4717,Bir Ltd,4131,TRANSPORTATION,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,2025-11-14 00:00:00,JKIU5676140711543,ACTIVE,7107.16,True,True,False,False,False,False
MCH6233,"Arora, Agarwal and Padmanabhan",5942,BOOKS,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2024-05-03 00:00:00,,ACTIVE,1090.35,True,False,False,False,False,False
MCH6907,Dhillon-Sama,5812,RESTAURANTS,PRIVATE_LIMITED,JALANDAR,PUNJAB,2024-12-21 07:31:00,,ACTIVE,4335.88,True,False,False,False,False,False
MCH8365,"Kashyap,SharmaandBalasubramanian",4814,TELECOM,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2023-01-24 00:00:00,XXXX5913,ACTIVE,786.29,True,False,False,False,False,False
MCH8714,GuptaGroup,5912,PHARMACIES,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,,XXXX2445,INACTIVE,569.38,True,False,False,False,True,False
MCH6239,"MAJUMDAR, LANKA AND SEHGAL",05942,BOOKS_STATIONERY,PARTNERSHIP,AMRITSAR,PUNJAB,2024-01-21 00:00:00,,ACTIVE,1181.24,False,False,False,False,False,False
MCH6053,Sehgal-Pathak,05699,CLOTHS,INDIVIDUAL,MUMBAI,MAHARASHTRA,2023-02-18 08:22:28,,ACTIVE,379.97,False,False,False,False,False,False
MCH8263,"Gara, Kar and Raval",5699,CLOTHS,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2025-07-21 16:32:17,XLDI5037601996445,ACTIVE,1443.08,True,True,False,False,False,False
MCH4194,Hegde-Chahal,,MEDICAL_STORE,SOLE_PROPRIETOR,ASR,PUNJAB,2025-11-15 00:00:00,,INACTIVE,,False,False,False,False,False,False
MCH7890,contractor plc,07011,HOTEL,PARTNERSHIP,CHENNAI,TAMIL_NADU,2024-07-21 17:41:07,KQNM1742343730851,INACTIVE,,False,True,True,False,False,False
MCH6480,Sundaram and S0ns,5699,APPAREL,PARTNERSHIP,BOMBAY,MAHARASHTRA,2023-11-13 01:40:00,XXXX8936,ACTIVE,680.72,True,False,False,False,False,False
MCH7973,"Dhar, Som and Mane",07011,HOSPITALITY,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,2023-01-17 11:57:28,GEUZ7160822941996,ACTIVE,1422.91,False,True,False,False,False,False
MCH7504,"MANDAL, TRIPATHI AND BHATNAGAR",7011,HOTEL,SOLE_PROPRIETOR,ASR,PUNJAB,2023-04-23 10:04:42,IUKB6414988497315,ACTIVE,8261.29,True,True,False,False,False,False
MCH9567,"Dar, Gera and Sane",05812,FOOD_SERVICES,PRIVATE_LIMITED,DELHI,DELHI,2026-01-09 00:00:00,,ACTIVE,850.48,False,False,False,False,False,False
MCH6731,ThakurPLC,05812,EATING_PLACE,INDIVIDUAL,HYD,TELANGANA,2025-10-25 00:00:00,,ACTIVE,305.3,False,False,False,False,False,False
MCH1530,Parmer-Bath,5699,CLOTHING,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,2024-04-29 00:00:00,JMXE9195425616055,ACTIVE,375.02,True,True,False,False,False,False
MCH9012,"Goel, Devan and Grover",5411,GROCERY_STORE,SOLE_PROPRIETOR,ASR,PUNJAB,2025-09-16 06:09:00,7133638417,INACTIVE,603.58,True,True,False,False,False,False
MCH5163,"Pandit, Lad and V0ra",4814,MOBILE_RECHARGE,INDIVIDUAL,KOLKATA,WEST_BENGAL,2023-05-31 00:00:00,XXXX7995,ACTIVE,1014.92,True,False,False,False,False,False
MCH5897,Mutti-Doshi,5912,MEDICAL_STORE,PRIVATE_LIMITED,AMRITSAR,PUNJAB,,,ACTIVE,1302.0,True,False,False,False,True,False
MCH3872,Krish Group,5699,CLOTHS,PARTNERSHIP,ASR,PUNJAB,2024-03-14 00:00:00,,ACTIVE,3660.6,True,False,False,False,False,False
MCH2941,SenGroup,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2024-09-22 00:00:00,XXXX4390,ACTIVE,1783.76,True,False,False,False,False,False
MCH4395,Ramakrishnan-Rastogi,5999,MISC_RETAIL,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,2025-11-19 00:00:00,,ACTIVE,,True,False,False,False,False,False
MCH9843,"Banerjee, Singh and Anne",5942,STATIONERY,INDIVIDUAL,CHENNAI,TAMIL_NADU,2025-04-07 00:00:00,,ACTIVE,8077.21,True,False,False,False,False,False
MCH4528,Memon LLC,5912,MEDICAL,PARTNERSHIP,HYD,TELANGANA,2023-01-05 23:02:24,VOFY4004091833640,ACTIVE,490.99,True,True,False,False,False,False
MCH4973,vala-raval,7011,HOTEL,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,,XXXX2841,ACTIVE,859.46,True,False,False,False,True,False
MCH1855,Kala-Shan,,RESTAURANT,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2023-11-13 00:38:34,,SUSPENDED,1474.0,False,False,False,False,False,False
MCH9426,Puri-Soman,5699,GARMENTS,INDIVIDUAL,BANGALORE,KARNATAKA,2023-10-28 00:00:00,EDMP4232010731701,ACTIVE,333.54,True,True,False,False,False,False
MCH6171,Naik and Sons,5812,RESTAURANT,INDIVIDUAL,AMRITSAR,PUNJAB,,,INACTIVE,4084.17,True,False,False,False,True,False
MCH6244,maharaj ltd,07011,HOSPITALITY,INDIVIDUAL,JPR,RAJASTHAN,2023-07-29 00:00:00,,SUSPENDED,,False,False,True,False,False,False
MCH3720,"Bedi, Sanghvi and Balakrishnan",5411,GROCERIES,INDIVIDUAL,NEW_DELHI,DELHI,2024-04-14 08:30:13,ECCR6940813795514,ACTIVE,610.0,True,True,False,False,False,False
MCH6446,CONTRACTOR LLC,5311,DEPT_STORE,INDIVIDUAL,JAIPUR,RAJASTHAN,2024-09-23 11:13:22,,ACTIVE,1356.41,True,False,False,False,False,False
MCH4989,Khanna and Sons,7011,HOTEL_LODGING,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2025-09-25 00:00:00,,ACTIVE,1981.95,True,False,False,False,False,False
MCH7149,Shanker-Kala,5942,BOOK_STORE,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2023-07-09 09:54:42,,ACTIVE,1819.0,True,False,False,False,False,False
MCH2567,"Magar, Hora and Khare",4131,TRANSPORTATION,SOLE_PROPRIETOR,DELHI,DELHI,2024-09-30 00:00:00,TLMQ4688047179537,ACTIVE,572.7,True,True,False,False,False,False
MCH9494,"Wable, Warrior and Parmer",,TELECOM,INDIVIDUAL,PUNE,MAHARASHTRA,2024-05-27 00:00:00,,ACTIVE,455.01,False,False,False,False,False,False
MCH6482,Mitra-Agate,5311,DEPARTMENT_STORE,INDIVIDUAL,AMRITSAR,PUNJAB,,,INACTIVE,1340.0,True,False,False,False,True,False
MCH1729,VORA LLC,MISC,FOOD,INDIVIDUAL,LUDHIANA,PUNJAB,2023-12-25 00:00:00,SJMV2211374932495,ACTIVE,,False,True,True,False,False,False
MCH1908,"RAGHAVAN, BADAMI AND MANI",05942,STATIONERY,PARTNERSHIP,KOLKATA,WEST_BENGAL,2025-05-29 11:41:39,XXXX6948,ACTIVE,856.0,False,False,False,False,False,False
MCH9342,Dua-Lala,5999,MISC_RETAIL,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,2025-04-17 11:33:00,BUXU5026475055431,SUSPENDED,1698.37,True,True,False,False,False,False
MCH9231,Kala-Dugar,4131,TRANSPRT,PARTNERSHIP,POONA,MAHARASHTRA,,7817631283,ACTIVE,228.82,True,True,False,False,False,False
MCH7679,Sama and Sons,05912,PHARMACIES,PARTNERSHIP,BENGALURU,KARNATAKA,2026-02-25 00:00:00,2230627789,ACTIVE,3295.19,False,True,False,False,False,False
MCH4414,"Manne, Arora and Goel",05411,GROCERIES,PRIVATE_LIMITED,HYD,TELANGANA,2025-07-15 00:00:00,,ACTIVE,,False,False,True,False,False,False
MCH4811,Bhavsar-Seshadri,4814,TELECOM,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2023-08-25 10:08:48,2988135938,ACTIVE,388.63,True,True,False,False,False,False
MCH1267,master-tiwari,4814,TELECOM,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,,,INACTIVE,1213.17,True,False,False,False,False,False
MCH6396,Mani-Puri,5999,RETAIL_OTHER,INDIVIDUAL,LKO,UTTAR_PRADESH,2025-04-21 00:00:00,XXXX7558,ACTIVE,4113.97,True,False,False,False,False,False
MCH2607,Garg PLC,5812,FOOD,INDIVIDUAL,HYDERABAD,TELANGANA,2023-01-31 00:00:00,,ACTIVE,3395.0,True,False,False,False,False,False
MCH7106,mody-mitter,5699,CLOTHS,INDIVIDUAL,BENGALURU,KARNATAKA,,ZNDK0366125245871,ACTIVE,574.51,True,True,False,False,True,False
MCH3212,Merchant LLC,5999,MISCELLANEOUS,PRIVATE_LIMITED,BENGALURU,KARNATAKA,2023-07-06 11:16:53,9377229545,ACTIVE,980.37,True,True,False,False,False,False
MCH6293,Bora-Nigam,5311,DEPARTMENT_STORE,PARTNERSHIP,JALANDAR,PUNJAB,,,ACTIVE,,True,False,True,False,False,False
MCH6162,"Naik, Kade and Singh",4131,BUS_TAXI,PARTNERSHIP,ASR,PUNJAB,2025-03-21 00:00:00,XXXX4537,ACTIVE,2176.24,True,False,False,False,False,False
MCH7104,Kothari LLC,4814,PHONE_SERVICE,PARTNERSHIP,JALANDAR,PUNJAB,2023-07-12 00:00:00,XXXX8714,ACTIVE,810.17,True,False,False,False,False,False
MCH2009,"Tiwari, Naidu and Muni",5699,GARMENTS,PARTNERSHIP,PUNE,MAHARASHTRA,2024-04-05 00:00:00,NVFX6549311428381,ACTIVE,732.0,True,True,False,False,False,False
MCH7513,Buch Inc,5812,FOOD,INDIVIDUAL,KOLKATA,WEST_BENGAL,2024-09-02 00:00:00,MLTA1304721995984,ACTIVE,584.0,True,True,False,False,False,False
MCH7432,sidhu-aurora,05942,STATIONERY,SOLE_PROPRIETOR,DILLI,DELHI,,1656062042,ACTIVE,611.3,False,True,False,False,False,False
MCH9096,"Boase, Swaminathan and Yohannan",5999,MISCELLANEOUS,INDIVIDUAL,CHENNAI,TAMIL_NADU,2024-08-04 18:56:27,,ACTIVE,1547.45,True,False,False,False,False,False
MCH2241,Patla-Prabhakar,5942,BOOKS_STATIONERY,PARTNERSHIP,CALCUTTA,WEST_BENGAL,2026-01-15 00:00:00,,ACTIVE,868.0,True,False,False,False,False,False
MCH6198,Rana-Sabharwal,5311,RETAIL,INDIVIDUAL,BOMBAY,MAHARASHTRA,,,ACTIVE,410.5,True,False,False,False,False,False
MCH5611,"Bawa, Grewal and Chakrabarti",5311,DEPARTMENT_STORES,PARTNERSHIP,MUMBAI,MAHARASHTRA,,,ACTIVE,764.0,True,False,False,False,False,False
MCH6026,NARAYANAN-BHATT,5942,BOOKS,PARTNERSHIP,HYDERABAD,TELANGANA,2025-09-14 00:00:00,1281831300,ACTIVE,746.02,True,True,False,False,False,False
MCH7455,"MODY, BHATTACHARYYA AND PALLA",4814,PHONE_SERVICE,INDIVIDUAL,DELHI,DELHI,2024-04-11 22:40:38,XXXX4231,ACTIVE,113.99,True,False,False,False,False,False
MCH9541,"Grover, Bhatia and Tandon",,FOOD,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2025-07-02 05:37:38,,ACTIVE,2401.33,False,False,False,False,False,False
MCH6711,Loyal-Srinivasan,5411,GROCERY,PARTNERSHIP,HYDERABAD,TELANGANA,2025-06-15 00:00:00,XXXX4153,INACTIVE,931.24,True,False,False,False,False,False
MCH5545,Parikh-Raja,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2023-06-04 00:00:00,,ACTIVE,1144.37,True,False,False,False,False,False
MCH6928,Tata-Wagle,5912,CHEMIST,PARTNERSHIP,BENGALURU,KARNATAKA,2023-12-31 04:58:57,RIXU6958241048195,ACTIVE,1008.0,True,True,False,False,False,False
MCH7523,"sharaf, chad and prashad",5912,MEDICAL,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,,XXXX3383,ACTIVE,2848.66,True,False,False,False,True,False
MCH3619,"MODY, SAMI AND BATTA",5999,RETAIL_OTHER,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,2026-01-27 07:14:00,7469875023,INACTIVE,3456.23,True,True,False,False,False,False
MCH4984,"Aurora, Mohan and Jain",4814,MOBILE_RECHARGE,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2024-07-02 00:00:00,XXLT9593960471643,ACTIVE,,True,True,True,False,False,False
MCH2590,Goyal Group,7011,HOSPITALITY,INDIVIDUAL,DELHI,DELHI,2025-06-22 04:22:00,XXXX8497,ACTIVE,531.43,True,False,False,False,False,False
MCH4200,Mahajan Group,5942,BOOK_STORE,SOLE_PROPRIETOR,PUNE,MAHARASHTRA,2024-05-21 03:12:53,XXXX4189,ACTIVE,839.74,True,False,False,False,False,False
MCH1815,Bhasin-Hans,5999,MISC_RETAIL,PRIVATE_LIMITED,HYD,TELANGANA,2025-05-10 00:00:00,,ACTIVE,789.34,True,False,False,False,False,False
MCH3253,Khatri-Krishnamurthy,5942,BOOKS,PARTNERSHIP,LKO,UTTAR_PRADESH,2023-12-19 08:58:42,,ACTIVE,2086.58,True,False,False,False,False,False
MCH9715,Desai PLC,7011,HOTEL,PARTNERSHIP,KOLKATA,WEST_BENGAL,,5413889015,INACTIVE,547.82,True,True,False,False,True,False
MCH6210,Sem Group,5812,EATING_PLACE,PRIVATE_LIMITED,AMRITSAR,PUNJAB,2024-01-03 02:42:08,,ACTIVE,2370.64,True,False,False,False,False,False
MCH1019,Iyer-Thaker,5699,CLOTHING,PARTNERSHIP,KOLKATA,WEST_BENGAL,2025-05-23 00:00:00,XXXX9462,ACTIVE,,True,False,False,False,False,False
MCH1848,Acharya-Bail,5311,RETAIL,PARTNERSHIP,POONA,MAHARASHTRA,2025-09-05 00:00:00,3196162533,ACTIVE,3044.0,True,True,False,False,False,False
MCH6803,Babu-Aggarwal,5942,STATIONERY,PARTNERSHIP,PUNE,MAHARASHTRA,2025-05-24 00:00:00,KCIX8411550946242,ACTIVE,2653.94,True,True,False,False,False,False
MCH8410,Dugal and Sons,5942,BOOK_STORE,PARTNERSHIP,BANGALORE,KARNATAKA,,RLEB2720083934064,ACTIVE,853.16,True,True,False,False,False,False
MCH5144,Johal Ltd,7011,HOTEL_LODGING,SOLE_PROPRIETOR,JALANDAR,PUNJAB,2024-02-01 16:44:47,XXXX0257,INACTIVE,490.7,True,False,False,False,False,False
MCH5127,Sarkar-Vaidya,05699,APPAREL,INDIVIDUAL,BANGALORE,KARNATAKA,2023-11-23 00:00:00,,ACTIVE,465.12,False,False,False,False,False,False
MCH6775,La11 Gr0up,5999,RETAIL_OTHER,PRIVATE_LIMITED,CHENNAI,TAMIL_NADU,,WEWN8816151774902,INACTIVE,196.61,True,True,False,False,False,False
MCH6765,KONDA-MANDAL,4814,TELECOM,SOLE_PROPRIETOR,MUMBAI,MAHARASHTRA,2025-01-23 00:00:00,,ACTIVE,,True,False,False,False,False,False
MCH2003,Rajagopalan Inc,5311,DEPT_STORE,INDIVIDUAL,POONA,MAHARASHTRA,2023-06-16 00:00:00,3428467704,ACTIVE,567.0,True,True,False,False,False,False
MCH1226,"APTE, PINGLE AND PAL",,HOTEL,PRIVATE_LIMITED,HYDERABAD,TELANGANA,,,ACTIVE,2290.0,False,False,False,False,True,False
MCH2914,BASSI-VARGHESE,5812,FOOD_SERVICES,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,2025-01-01 00:00:00,VBYI2823908948465,INACTIVE,90.0,True,True,False,False,False,False
MCH7560,Chakraborty and Sons,,DEPARTMENT_STORE,PARTNERSHIP,PUNE,MAHARASHTRA,,WVEJ5381131962008,ACTIVE,2097.03,False,True,False,False,False,False
MCH3324,"Thaman, Rajagopal and Borde",7011,HOTELS,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2023-10-09 00:00:00,,INACTIVE,366.78,True,False,False,False,False,False
MCH4530,Kadakia Group,5942,BOOKS,PARTNERSHIP,JALANDHAR,PUNJAB,2023-10-26 18:53:21,9489296663,ACTIVE,,True,True,True,False,False,False
MCH3037,Wagle Ltd,5411,GROCERY_STORES,INDIVIDUAL,HYDERABAD,TELANGANA,2026-01-30 00:00:00,XXXX1382,ACTIVE,2391.24,True,False,False,False,False,False
MCH8927,RAJ-KALA,5999,OTHER,INDIVIDUAL,NEW_DELHI,DELHI,2024-04-22 22:45:00,XXXX1023,ACTIVE,261.67,True,False,False,False,False,False
MCH9395,Bhagat-Chana,5699,FASHION,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,,,ACTIVE,2768.73,True,False,False,False,True,False
MCH4937,Mand and Sons,5912,CHEMIST,PARTNERSHIP,CALCUTTA,WEST_BENGAL,,FBXP3192759861569,INACTIVE,2054.97,True,True,False,False,False,False
MCH8765,"Kamdar, Sehgal and Tata",5411,GROCERY,PARTNERSHIP,DELHI,DELHI,,XXXX8883,ACTIVE,4863.17,True,False,False,False,True,False
MCH9074,Sa1vi-Tata,7011,HOTELS,PARTNERSHIP,CHENNAI,TAMIL_NADU,2025-04-24 00:00:00,XXXX6816,ACTIVE,1227.0,True,False,False,False,False,False
MCH2438,Saxena-Sagar,5999,MISC_RETAIL,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2025-06-21 03:10:13,TOND5392493573658,ACTIVE,1010.25,True,True,False,False,False,False
MCH7391,"Vora, Lad and Sekhon",5411,GROCERIES,PARTNERSHIP,POONA,MAHARASHTRA,2023-07-08 00:00:00,,INACTIVE,4971.16,True,False,False,False,False,False
MCH9969,Tiwari and Sons,05942,BOOKS_STATIONERY,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2023-01-15 00:00:00,3536281860,INACTIVE,1542.28,False,True,False,False,False,False
MCH7270,Subramanian LLC,7011,HOTELS,PRIVATE_LIMITED,ASR,PUNJAB,2025-01-15 22:39:15,,ACTIVE,1469.96,True,False,False,False,False,False
MCH4244,Kade-Devan,,HOTELS,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2025-07-12 00:00:00,0738245695,ACTIVE,1429.19,False,True,False,False,False,False
MCH8768,kata-bajwa,5999,MISCELLANEOUS,PARTNERSHIP,MADRAS,TAMIL_NADU,2023-09-16 08:38:57,7445884693,ACTIVE,1033.9,True,True,False,False,False,False
MCH8093,"Seth, Bassi and Raman",7011,HOTEL_LODGING,PARTNERSHIP,HYD,TELANGANA,2024-05-15 00:00:00,XXXX3618,ACTIVE,1629.96,True,False,False,False,False,False
MCH8607,Dash-Dora,5411,GROCERY,PRIVATE_LIMITED,DELHI,DELHI,2023-01-29 00:00:00,XXXX9578,ACTIVE,3092.32,True,False,False,False,False,False
MCH2476,Choudhary-Borah,7011,HOSPITALITY,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2025-10-15 00:00:00,PXIN8486080746921,ACTIVE,1108.38,True,True,False,False,False,False
MCH6121,Madan PLC,5311,RETAIL,PRIVATE_LIMITED,BANGALORE,KARNATAKA,,2257947989,ACTIVE,1208.86,True,True,False,False,True,False
MCH4517,"Madan, Gola and Srivastava",5812,RESTAURANTS,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,2025-05-07 14:26:04,,ACTIVE,,True,False,True,False,False,False
MCH8176,Bala PLC,5311,DEPT_STORE,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,,,ACTIVE,3488.0,True,False,False,False,False,False
MCH3682,"Upadhyay, Soni and Dhawan",4131,TRANSPRT,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2025-09-16 00:00:00,XXXX0969,INACTIVE,3236.27,True,False,False,False,False,False
MCH5086,Balan LLC,5999,OTHER,PRIVATE_LIMITED,AMRITSAR,PUNJAB,2023-12-19 00:00:00,XXXX8174,ACTIVE,575.58,True,False,False,False,False,False
MCH5951,"Sahni, Gour and Sama",05311,DEPARTMENT_STORE,PRIVATE_LIMITED,PUNE,MAHARASHTRA,2024-05-13 00:00:00,,ACTIVE,2353.06,False,False,False,False,False,False
MCH2741,"Wason, Jain and D’Alia",5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,LUDHIANA,PUNJAB,2024-03-23 00:00:00,KUJF0124670796240,SUSPENDED,361.19,True,True,False,False,False,False
MCH3903,"KHARE, BALASUBRAMANIAN AND MITAL",05942,BOOKS_STATIONERY,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2024-08-25 14:04:47,7400031518,ACTIVE,3531.21,False,True,False,False,False,False
MCH1311,"Dugal, Munshi and Kunda",4814,TELECOM,INDIVIDUAL,JAIPUR,RAJASTHAN,2025-03-27 21:22:00,XXXX7230,ACTIVE,1605.92,True,False,False,False,False,False
MCH2743,Joshi PLC,,CHEMIST,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2024-12-02 17:56:14,,ACTIVE,,False,False,False,False,False,False
MCH2698,KalaLLC,7011,HOTEL_LODGING,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,2023-08-19 00:00:00,YXNF3515433387898,ACTIVE,3590.19,True,True,False,False,False,False
MCH4092,Mukhopadhyay Group,5812,FOOD,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2025-12-24 00:00:00,XXXX3479,ACTIVE,504.84,True,False,False,False,False,False
MCH8680,Bhatt-Toor,5311,DEPT_STORE,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,2025-12-02 00:00:00,,ACTIVE,1399.6,True,False,False,False,False,False
MCH4656,"Verma,SanghaandVora",5942,BOOK_STORE,PRIVATE_LIMITED,DELHI,DELHI,,,ACTIVE,431.25,True,False,False,False,True,False
MCH6246,kota inc,5699,APPAREL,PRIVATE_LIMITED,MUMBAI,MAHARASHTRA,2023-09-17 00:00:00,NSCU9760012397000,ACTIVE,1586.1,True,True,False,False,False,False
MCH9774,Trivedi Group,5912,PHARMACY,PARTNERSHIP,JPR,RAJASTHAN,,5443660478,ACTIVE,1811.0,True,True,False,False,True,False
MCH5100,Garde-Mody,,GROCERY_STORE,SOLE_PROPRIETOR,HYDERABAD,TELANGANA,,HBWM0411273165352,ACTIVE,347.68,False,True,False,False,True,False
MCH3873,"DUGAL, THAKUR AND PURI",7011,HOTELS,PRIVATE_LIMITED,JALANDAR,PUNJAB,,,ACTIVE,1499.22,True,False,False,False,True,False
MCH1764,"K0h1i, Sa1vi and Ch0kshi",5699,CLOTHS,PARTNERSHIP,ASR,PUNJAB,2025-09-13 00:00:00,,ACTIVE,12860.85,True,False,False,False,False,False
MCH9594,Ben Group,5311,DEPT_STORE,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2023-01-10 00:00:00,3846101369,ACTIVE,4070.31,True,True,False,False,False,False
MCH8489,Mand and Sons,7011,HOTEL,INDIVIDUAL,POONA,MAHARASHTRA,2025-08-24 00:00:00,XXXX8251,ACTIVE,2744.11,True,False,False,False,False,False
MCH5874,pandya plc,7011,HOTELS,PARTNERSHIP,HYDERABAD,TELANGANA,,XXXX1960,SUSPENDED,,True,False,True,False,False,False
MCH6650,Kuruvi11a-G01a,5942,STATIONERY,PRIVATE_LIMITED,BANGALORE,KARNATAKA,2024-07-16 00:00:00,XXXX4971,INACTIVE,2725.71,True,False,False,False,False,False
MCH2514,"Dua, Peri and Sani",UNKNOWN,MOBILE_RECHARGE,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,,VHRN8113044559744,ACTIVE,937.87,False,True,False,False,False,False
MCH6572,"Sawhney, Bala and Krish",7011,HOTEL_LODGING,INDIVIDUAL,HYDERABAD,TELANGANA,,XXXX3772,INACTIVE,874.21,True,False,False,False,True,False
MCH7449,"Brahmbhatt, Nagarajan and Kaul",05311,DEPARTMENT_STORE,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,,,ACTIVE,397.32,False,False,False,False,False,False
MCH4390,Ar0ra LLC,5812,RESTAURANTS,SOLE_PROPRIETOR,HYD,TELANGANA,,XXXX2296,ACTIVE,1372.0,True,False,False,False,True,False
MCH5662,Kannan-Yogi,4131,TRANSPRT,INDIVIDUAL,MADRAS,TAMIL_NADU,2025-08-01 00:00:00,,ACTIVE,1393.63,True,False,False,False,False,False
MCH5524,"Mangat, Sanghvi and Shah",5942,BOOKS,PARTNERSHIP,JALANDAR,PUNJAB,2024-09-30 00:00:00,XXXX2255,ACTIVE,6188.2,True,False,False,False,False,False
MCH7246,LATA LTD,5699,CLOTHS,PARTNERSHIP,MADRAS,TAMIL_NADU,2024-03-17 08:45:00,XXXX2358,ACTIVE,1315.04,True,False,False,False,False,False
MCH6729,Khatri and Sons,MISC,MEDICAL,PARTNERSHIP,MADRAS,TAMIL_NADU,,TABO6915851442100,ACTIVE,,False,True,False,False,True,False
MCH9311,Sathe Group,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2025-05-31 23:35:00,,ACTIVE,595.82,True,False,False,False,False,False
MCH4812,rai-aurora,7011,HOSPITALITY,PRIVATE_LIMITED,JPR,RAJASTHAN,,IKZY9727785883400,ACTIVE,1732.91,True,True,False,False,True,False
MCH4447,"sodhi, dalal and iyengar",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,BANGALORE,KARNATAKA,,XXXX0235,ACTIVE,208.51,True,False,False,False,False,False
MCH5091,Rau-Ratta,5812,EATING_PLACE,PARTNERSHIP,CALCUTTA,WEST_BENGAL,2024-03-24 00:00:00,ZHRH0362265719965,ACTIVE,755.0,True,True,False,False,False,False
MCH5281,Rajagopalan Ltd,7011,HOTELS,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,,,ACTIVE,939.26,True,False,False,False,True,False
