user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,pan_valid,aadhaar_valid,monthly_income_invalid_flag,monthly_income_parse_failure_flag,date_of_birth_parse_failure_flag,signup_timestamp_parse_failure_flag,kyc_status_unmapped_flag,risk_segment_unmapped_flag,age_years,age_invalid_flag,is_kyc_rejected,is_kyc_pending,is_high_kyc_risk,is_high_income_profile
USR31793,DAVID MITTER,HBPJW5973F,3596676548,,AMRITSAR,PUNJAB,,SELF_EMPLOYED,2025-08-11 00:00:00,PENDING,LOW,True,False,False,True,True,False,False,False,,False,False,True,False,
USR88252,Yasti Amble,IUAJF6409C,2870338506440,1979-04-23 00:00:00,JAIPUR,RAJASTHAN,,FREELANCER,2024-11-18 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,47,False,False,False,False,
USR44384,ekbal grover,MJRIG0909K,271698254283,1976-05-26 00:00:00,JALANDHAR,PUNJAB,,UNEMPLOYED,2024-06-22 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,50,False,False,False,False,
USR33760,Azad Mannan,UHRBE8687L,900173955630,,PUNE,MAHARASHTRA,23629.0,RETIRED,2026-02-08 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR89825,Vinaya Babu,FXYPX1834X,835950313033,1988-09-13 00:00:00,JALANDHAR,PUNJAB,16164.0,GIG_WORKER,,VERIFIED,LOW,True,True,False,False,False,True,False,False,38,False,False,False,False,False
USR49556,priya rama,OCVFK7505,4284256377996,1965-09-03 00:00:00,CHENNAI,TAMIL_NADU,27.2,SELF_EMPLOYED,,PENDING,MEDIUM,False,False,False,False,False,True,False,False,61,False,False,True,False,False
USR23662,Wakeeta Gole,ZUTMN0071,1323453022,2006-12-30 00:00:00,MUMBAY,MAHARASHTRA,66714.0,STUDENT,2024-04-10 00:00:00,VERIFIED,LOW,False,False,False,False,False,False,False,False,19,False,False,False,False,True
USR52496,rehaan mahal,CVSCZ7031O,4532,1977-02-22 00:00:00,JAIPUR,RAJASTHAN,77953.0,BUSINESS_OWNER,2025-04-16 07:09:24,VERIFIED,LOW,True,False,False,False,False,False,False,False,49,False,False,False,False,True
USR55540,Orinder Dara,XEUQQ0834L,852268107048,1977-05-23 00:00:00,CHENNAI,TAMIL_NADU,20.2,FREELANCER,,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,49,False,False,False,False,False
USR83950,Harita Saxena,QVHIC2363M,2140,1984-09-22 00:00:00,CHENNAI,TAMIL_NADU,44032.0,FREELANCER,,VERIFIED,MEDIUM,True,False,False,False,False,True,False,False,41,False,False,False,False,False
USR81572,Logan Wable,RKTZM3223G,6611,,POONA,MAHARASHTRA,,RETIRED,,VERIFIED,MEDIUM,True,False,False,False,False,True,False,False,,False,False,False,False,
USR93926,Harini Vohra,DHXYD9703D,450849205056,1974-04-18 00:00:00,AMRITSAR,PUNJAB,28630.0,GIG_WORKER,2024-04-20 00:00:00,REJECTED,MEDIUM,True,True,False,False,False,False,False,False,52,False,True,False,False,False
USR72407,Yadavi Ravi,VRPHA4711J,741119324580,,HYDERABAD,TELANGANA,36435.0,SELF_EMPLOYED,2025-04-18 00:00:00,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR25194,sara bava,JUNUX4474G,402751733515,1968-11-28 00:00:00,ASR,PUNJAB,58180.0,GIG_WORKER,2026-02-15 08:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,57,False,False,False,False,False
USR96516,amaira kapoor,MYTNR0836W,318115395455,2001-12-22 04:41:15,JALANDHAR,PUNJAB,29976.0,SELF_EMPLOYED,,VERIFIED,MEDIUM,True,True,False,False,False,True,False,False,24,False,False,False,False,False
USR23796,Gautam Gade,WXKIL3469D,671702726117,1971-12-31 00:19:00,LUDHIANA,PUNJAB,36.6,RETIRED,2026-01-13 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,54,False,False,False,False,False
USR14849,NeelimaSankaran,RGRQE1482N,684984396737,,DELHI,DELHI,41549.0,FREELANCER,2024-08-20 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR51400,Radha Taneja,NNHVP4190O,9057246789,1986-07-19 08:15:00,BENGALURU,KARNATAKA,15197.0,GIG_WORKER,2024-02-17 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,40,False,False,False,False,False
USR75660,NirjaLala,HLHUH2274C,195351072694,,LUDHIANA,PUNJAB,,STUDENT,2026-01-22 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,
USR15740,Ikshita Anand,,0781630218,,AMRITSAR,PUNJAB,25700.0,UNEMPLOYED,2026-01-22 13:55:33,VERIFIED,HIGH,False,False,False,False,True,False,False,False,,False,False,False,True,False
USR45592,Dalbir Saha,HBTQJ4902H,099425156958,,POONA,MAHARASHTRA,,UNEMPLOYED,2024-12-02 09:32:57,REJECTED,MEDIUM,True,True,False,True,True,False,False,False,,False,True,False,False,
USR29160,Harita Koshy,JDMQQ4126K,706076079999,1969-09-18 00:00:00,CALCUTTA,WEST_BENGAL,27729.0,RETIRED,2026-01-22 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,56,False,False,False,False,False
USR38015,Jacob Vala,VJSJA7077,840256528793,,JALANDAR,PUNJAB,56431.0,FARMER,2025-12-23 00:00:00,VERIFIED,LOW,False,True,False,False,True,False,False,False,,False,False,False,False,False
USR67924,Darpan Bir,UHMCE0204D,835991322078,2005-10-23 00:00:00,POONA,MAHARASHTRA,19.6,GIG_WORKER,,VERIFIED,LOW,True,True,False,False,False,True,False,False,20,False,False,False,False,False
USR81871,Vincent Brar,,676944752119,,JAIPUR,RAJASTHAN,38025.0,STUDENT,2025-07-03 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,,False,False,False,False,False
USR18224,Abhimanyu Prabhakar,VYQYU0693E,290800008072,,JALANDHAR,PUNJAB,16203.0,RETIRED,2025-02-16 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,,False,True,False,False,False
USR17770,Varenya Soni,CUEJS5378B,374541928121,,JALANDHAR,PUNJAB,,RETIRED,2025-06-13 00:00:00,VERIFIED,LOW,True,True,False,True,False,False,False,False,,False,False,False,False,
USR95413,Radhika Biswas,PTZKY3694J,784039649690,2000-02-13 00:00:00,CHENNAI,TAMIL_NADU,12245.0,FARMER,,PENDING,MEDIUM,True,True,False,False,False,False,False,False,26,False,False,True,False,False
USR14154,Ridhi Palla,YQPLV1311M,951966408081,1965-05-24 00:00:00,AMRITSAR,PUNJAB,15090.0,UNEMPLOYED,2024-05-14 08:51:48,PENDING,MEDIUM,True,True,False,False,False,False,False,False,61,False,False,True,False,False
USR67132,Oeshi Gupta,NQEJP0322Q,195029362122,1986-01-29 00:00:00,JAIPUR,RAJASTHAN,47182.0,RETIRED,2024-11-24 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,40,False,False,False,False,False
USR82457,Robert Butala,TWYGF3893H,892164643819,1963-11-03 00:00:00,POONA,MAHARASHTRA,33.7,STUDENT,,VERIFIED,MEDIUM,True,True,False,False,False,True,False,False,62,False,False,False,False,False
USR31543,Ishaan Naik,MT0QB6628Z,471346717392,1979-07-03 17:04:26,ASR,PUNJAB,46794.0,FREELANCER,,VERIFIED,LOW,False,True,False,False,False,True,False,False,47,False,False,False,False,False
USR56957,Priya Deshmukh,LYUJZ2028M,714213637093,1994-05-19 13:02:00,KOLKATA,WEST_BENGAL,28729.0,RETIRED,2024-03-10 11:08:32,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,32,False,False,False,False,False
USR66948,Xavier Sangha,ERXUZ9678B,689181327000,2002-07-19 21:33:22,JPR,RAJASTHAN,15429.0,BUSINESS_OWNER,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,24,False,False,False,True,False
USR38208,Widisha Bose,OMEWD5637V,467746210246,1977-06-27 00:00:00,POONA,MAHARASHTRA,20104.0,STUDENT,2025-02-27 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,49,False,False,False,False,False
USR68155,mahika dixit,ZMPRV4058L,704662039839,1988-08-29 00:00:00,PUNE,MAHARASHTRA,40077.0,GIG_WORKER,2024-08-21 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,38,False,False,True,False,False
USR23074,Garima Chada,JHJTA3524N,570519948093,1975-11-18 00:00:00,MUMBAI,MAHARASHTRA,14881.0,BUSINESS_OWNER,,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR48387,Xalak Vohra,MPUII6840E,1932,1963-09-28 00:00:00,LKO,UTTAR_PRADESH,42312.0,SALARIED,,VERIFIED,LOW,True,False,False,False,False,True,False,False,62,False,False,False,False,False
USR71881,BHAVIKA SUNDER,PVHUR1765W,853802977883,,CHENNAI,TAMIL_NADU,47742.0,RETIRED,,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR30355,AADHYA DUGAR,SEEWW8020L,211621579920,,BENGALURU,KARNATAKA,13046.0,UNEMPLOYED,2025-09-21 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR36677,Sachi Bassi,,635011833347,1988-10-01 00:00:00,LUCKNOW,UTTAR_PRADESH,52860.0,SALARIED,,PENDING,LOW,False,True,False,False,False,False,False,False,37,False,False,True,False,False
USR96764,Shivansh Roy,WKXDN0687S,631183487525,1980-07-21 09:33:55,LDH,PUNJAB,10379.0,STUDENT,2025-03-02 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,46,False,False,False,False,False
USR36296,Warhi Patel,DYIKQ3537S,652075545560,1997-10-29 00:00:00,HYD,TELANGANA,16189.0,BUSINESS_OWNER,2025-02-26 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,28,False,True,False,False,False
USR83599,BalendraNagy,AQOXI9532G,709434659523,,ASR,PUNJAB,135929.0,FREELANCER,2025-12-05 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,True
USR25843,Barkha Garde,ZVLH02045X,030806555574,1991-03-24 00:00:00,DELHI,DELHI,10708.0,BUSINESS_OWNER,,VERIFIED,HIGH,False,True,False,False,False,True,False,False,35,False,False,False,True,False
USR15202,DIVYA AGARWAL,HJTHB2946X,625484993304,,HYDERABAD,TELANGANA,24335.0,SALARIED,2024-05-20 16:09:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,False
USR63022,Indira Rama,LVHAC7863Z,278263344246,,MUMBAY,MAHARASHTRA,,SELF_EMPLOYED,2025-04-28 00:00:00,PENDING,UNKNOWN,True,True,False,False,False,False,False,False,,False,False,True,False,
USR20873,Advika Vasa,RKBAJ7249V,993821821453,2000-07-27 00:00:00,BANGALORE,KARNATAKA,,GIG_WORKER,2025-02-23 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,26,False,False,False,True,
USR99989,AACHAL MAHAJAN,JJTZR6517E,299209196164,1989-04-29 00:00:00,BLR,KARNATAKA,27392.0,UNEMPLOYED,2025-03-20 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR16992,vedant mani,XDGHK7798,503765546040,,CHENNAI,TAMIL_NADU,45.6,RETIRED,2024-02-28 00:00:00,VERIFIED,LOW,False,True,False,False,True,False,False,False,,False,False,False,False,False
USR39678,Faris Ka1a,LTHNC4347,043279444231,1982-12-26 00:00:00,KOLKATA,WEST_BENGAL,,STUDENT,,PENDING,LOW,False,True,False,False,False,True,False,False,43,False,False,True,False,
USR64462,Hema Dutta,YPUNU1297B,568739110795,,CHENNAI,TAMIL_NADU,57225.0,SELF_EMPLOYED,2024-06-28 10:41:37,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR10310,alka batta,STKWA9193W,715244631932,,JAIPUR,RAJASTHAN,,SALARIED,2025-11-13 00:00:00,VERIFIED,MEDIUM,True,True,False,True,True,False,False,False,,False,False,False,False,
USR36688,Oviya Arya,AXHKM6648L,5997,1996-10-22 00:00:00,LUCKNOW,UTTAR_PRADESH,37081.0,SELF_EMPLOYED,,VERIFIED,LOW,True,False,False,False,False,False,False,False,29,False,False,False,False,False
USR36707,Chaaya Mittal,KRUAK0518Q,5565220283,1968-12-26 00:00:00,HYD,TELANGANA,10.8,SELF_EMPLOYED,2024-04-26 08:14:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,57,False,False,False,False,False
USR95113,GAURANGI MOHAN,KIFBT7503Y,527491086719,,JAIPUR,RAJASTHAN,,STUDENT,2025-02-01 15:18:35,VERIFIED,LOW,True,True,False,True,True,False,False,False,,False,False,False,False,
USR17436,bachittar mital,IYUTB8809F,127368561715,,LUDHIANA,PUNJAB,32190.0,FREELANCER,2025-07-07 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR14094,Janya Chowdhury,RFOWC2582L,146461021371,,MUMBAI,MAHARASHTRA,28754.0,FARMER,2024-12-02 14:31:01,REJECTED,HIGH,True,True,False,False,True,False,False,False,,False,True,False,True,False
USR26878,QUINCY MASTER,LNLPE9246J,3852,1968-09-23 23:17:56,KOLKATA,WEST_BENGAL,,RETIRED,2024-11-10 09:59:48,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,57,False,False,False,False,
USR82013,dayita buch,XPIES4250S,,,MUMBAY,MAHARASHTRA,13.8,BUSINESS_OWNER,2024-05-13 00:00:00,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR75003,yagnesh devan,HHVAJ0667C,960219065397,1966-10-14 12:49:42,JALANDHAR,PUNJAB,,SELF_EMPLOYED,2026-01-13 00:00:00,REJECTED,LOW,True,True,False,True,False,False,False,False,59,False,True,False,False,
USR95215,Idika Sama,LWIWR7278Y,161891514511,1987-09-22 00:00:00,DELHI,DELHI,,UNEMPLOYED,,VERIFIED,MEDIUM,True,True,False,True,False,True,False,False,38,False,False,False,False,
USR38124,Lila Andra,EQCTA9614T,234388356800,1999-02-21 00:00:00,LUDHIANA,PUNJAB,33089.0,SELF_EMPLOYED,2024-12-14 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,27,False,False,False,False,False
USR95623,Kamya Purohit,UCKLY5864N,445927846988,,LKO,UTTAR_PRADESH,17660.0,SELF_EMPLOYED,2024-03-20 19:37:21,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR23580,Gayathri Srinivasan,GDRXC2995I,758657646793,1976-06-03 00:00:00,MADRAS,TAMIL_NADU,20814.0,RETIRED,2025-05-13 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR36960,Dayita Char,TKLFV6147I,942630372991,1974-05-22 00:00:00,LDH,PUNJAB,9937.0,SALARIED,2025-07-13 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,52,False,False,False,False,False
USR27253,Vrishti Ram,ULAXL8384J,,1981-02-15 00:00:00,BENGALURU,KARNATAKA,94061.0,SALARIED,2025-05-15 00:00:00,VERIFIED,HIGH,True,False,False,False,False,False,False,False,45,False,False,False,True,True
USR77469,EKTA VASA,ITWHZ5028H,,1967-07-23 00:00:00,BENGALURU,KARNATAKA,,GIG_WORKER,2025-04-24 11:47:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,59,False,False,False,False,
USR75149,Jagrati Pillay,WENEM8634C,0583841138618,1977-12-16 00:00:00,JALANDAR,PUNJAB,21363.0,STUDENT,,VERIFIED,LOW,True,False,False,False,False,True,False,False,48,False,False,False,False,False
USR21654,Frederick Borra,SCMHQ6503X,527095703284,1969-04-22 00:00:00,JALANDAR,PUNJAB,69188.0,FARMER,2026-03-12 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,57,False,True,False,False,True
USR62749,Samesh Wali,DJIHF9562D,813291631718,1990-12-23 00:00:00,MUMBAI,MAHARASHTRA,18713.0,FARMER,2026-02-15 19:44:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,35,False,False,False,False,False
USR63113,Kamya Sachar,TXDTT1048R,6895,1973-04-26 00:00:00,LUCKNOW,UTTAR_PRADESH,34117.0,BUSINESS_OWNER,2024-04-10 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,53,False,False,False,False,False
USR45135,Farhan Sood,QYTRS1919,,2006-07-27 00:00:00,LUCKNOW,UTTAR_PRADESH,28899.0,GIG_WORKER,2025-08-20 00:00:00,PENDING,LOW,False,False,False,False,False,False,False,False,20,False,False,True,False,False
USR92454,Aishani Loke,BERJP0716J,486512501589,,LUCKNOW,UTTAR_PRADESH,34431.0,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR46756,Danie1 Anne,YSSIY3040V,924374968947,1979-11-21 12:26:06,LDH,PUNJAB,97.7,GIG_WORKER,2024-02-12 21:35:21,VERIFIED,LOW,True,True,False,False,False,False,False,False,46,False,False,False,False,False
USR28240,Pranav Bora,ZRYWY4777P,196817992146,1999-01-08 00:00:00,BENGALURU,KARNATAKA,,SELF_EMPLOYED,2024-11-21 00:00:00,VERIFIED,LOW,True,True,True,False,False,False,False,False,27,False,False,False,False,
USR61615,HarshilSur,PWJGQ5691E,282188855764,2004-08-17 05:39:00,LDH,PUNJAB,11119.0,RETIRED,2025-02-23 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,22,False,False,False,False,False
USR81792,Lavanya Das,XAJFF0178Y,955008765783,2005-09-29 08:26:00,LUCKNOW,UTTAR_PRADESH,57163.0,SALARIED,2024-09-09 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,20,False,False,False,False,False
USR46368,bhavna bora,PWZIC8248C,283769915339,1995-11-18 13:07:00,JALANDHAR,PUNJAB,26599.0,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,30,False,False,False,False,False
USR77220,YASHICA NAGARAJAN,NUIFC7381M,539383202852,1979-06-30 00:00:00,LUDHIANA,PUNJAB,13358.0,BUSINESS_OWNER,,VERIFIED,HIGH,True,True,False,False,False,False,False,False,47,False,False,False,True,False
USR11871,Riya Nagarajan,,9755873679,1979-06-26 00:00:00,MADRAS,TAMIL_NADU,23489.0,STUDENT,2024-03-23 23:57:15,REJECTED,LOW,False,False,False,False,False,False,False,False,47,False,True,False,False,False
USR58973,Raghav Datta,GWPSK1447Z,207500970254,1967-07-13 12:48:00,MUMBAI,MAHARASHTRA,31082.0,UNEMPLOYED,,VERIFIED,UNKNOWN,True,True,False,False,False,True,False,False,59,False,False,False,False,False
USR43078,Om Chaudhry,GFJHS5975A,,1962-01-21 16:04:48,KOLKATA,WEST_BENGAL,,BUSINESS_OWNER,2025-11-16 02:48:59,VERIFIED,LOW,True,False,False,True,False,False,False,False,64,False,False,False,False,
USR98024,Balveer Gill,PRYRY2927G,6104439832,,BANGALORE,KARNATAKA,27807.0,GIG_WORKER,2024-09-27 00:00:00,VERIFIED,HIGH,True,False,False,False,True,False,False,False,,False,False,False,True,False
USR49141,Kamya Toor,WXMXW4787Z,978781268484,1988-05-23 00:00:00,HYDERABAD,TELANGANA,5422.0,GIG_WORKER,2024-12-18 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,38,False,False,False,False,False
USR71839,Kamya Narang,LATMX2964,730584966837,1979-11-14 00:00:00,AMRITSAR,PUNJAB,14200.0,STUDENT,2025-06-23 00:00:00,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,46,False,False,False,False,False
USR85774,Omkaar Contractor,DEASD7482S,211521420125,,BENGALURU,KARNATAKA,12468.0,FREELANCER,2025-02-17 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR50428,Unnati Dasgupta,QHP1W4813T,784352680850,,AMRITSAR,PUNJAB,21996.0,SALARIED,,PENDING,LOW,False,True,False,False,True,True,False,False,,False,False,True,False,False
USR29044,Anay Prabhu,NEDQG0769L,208880957605,2004-09-13 09:29:00,HYDERABAD,TELANGANA,32.4,STUDENT,2024-10-19 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,22,False,False,False,True,False
USR75979,Riya Virk,XWCFD5703F,910117936783,1972-02-24 00:00:00,JALANDHAR,PUNJAB,34273.0,FREELANCER,,VERIFIED,HIGH,True,True,False,False,False,False,False,False,54,False,False,False,True,False
USR10728,Chavvi Gour,VTUAB3836O,646931202745,1997-05-26 00:00:00,KOLKATA,WEST_BENGAL,66591.0,SELF_EMPLOYED,2024-02-13 00:00:00,VERIFIED,UNKNOWN,True,True,False,False,False,False,False,False,29,False,False,False,False,True
USR21433,Rehaan Mallick,W0GPE2334U,073200785545,1963-08-18 14:07:00,BENGALURU,KARNATAKA,20303.0,SALARIED,,VERIFIED,HIGH,False,True,False,False,False,False,False,False,63,False,False,False,True,False
USR55964,Aditya Deol,FPPFU2318,387066042574,1978-09-09 00:00:00,JALANDHAR,PUNJAB,49887.0,SALARIED,2025-01-14 00:00:00,VERIFIED,UNKNOWN,False,True,False,False,False,False,False,False,48,False,False,False,False,False
USR12109,MEGHA HORA,HQIEF1582O,735404301188,1976-08-14 00:00:00,CHENNAI,TAMIL_NADU,44976.0,BUSINESS_OWNER,2025-05-08 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,50,False,False,False,False,False
USR78750,Aditya Virk,AHHSO9848D,1334652323,1972-04-26 00:00:00,JALANDHAR,PUNJAB,,FARMER,2024-03-22 00:00:00,PENDING,LOW,True,False,True,False,False,False,False,False,54,False,False,True,False,
USR78261,Radhika Sem,,1258403278,1966-11-29 00:00:00,LUDHIANA,PUNJAB,16663.0,SALARIED,2025-02-10 19:50:59,VERIFIED,MEDIUM,False,False,False,False,False,False,False,False,59,False,False,False,False,False
USR52775,Varsha Pandit,PLUNH3889U,092658904215,,LUDHIANA,PUNJAB,66377.0,GIG_WORKER,2025-08-19 17:57:35,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,True
USR55243,Ayush Sarraf,,042673378783,1990-03-29 07:26:34,MUMBAI,MAHARASHTRA,25927.0,STUDENT,2024-04-19 00:00:00,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,36,False,False,False,False,False
USR87433,NIDHI KAR,JKFED1416W,7347917775,,JPR,RAJASTHAN,,GIG_WORKER,2025-08-01 23:36:12,VERIFIED,LOW,True,False,False,True,True,False,False,False,,False,False,False,False,
USR63067,Ekiya Zachariah,VOJIO0930K,018545778700,1962-09-15 00:00:00,HYDERABAD,TELANGANA,20.4,FREELANCER,2026-03-28 00:00:00,PENDING,HIGH,True,True,False,False,False,False,False,False,64,False,False,True,True,False
USR86007,Manya Butala,ZFAIP3665F,088894359888,2007-05-30 17:20:01,ASR,PUNJAB,29.3,SALARIED,2024-06-04 15:46:24,VERIFIED,HIGH,True,True,False,False,False,False,False,False,19,False,False,False,True,False
USR81191,Hema Sampath,VLZTF6694S,237945938020,1968-11-08 00:00:00,HYDERABAD,TELANGANA,31983.0,UNEMPLOYED,2025-09-17 22:54:01,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,57,False,False,False,False,False
USR34717,Sanya Cherian,RZWIQ6639A,154998620639,1982-11-14 00:00:00,CHENNAI,TAMIL_NADU,28.8,FREELANCER,2025-02-04 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,43,False,False,False,False,False
USR77335,Inaya Subramanian,KKJZA2621,779912153720,,JAIPUR,RAJASTHAN,20168.0,UNEMPLOYED,2025-11-15 00:00:00,PENDING,LOW,False,True,False,False,True,False,False,False,,False,False,True,False,False
USR39707,Sachi Sethi,FWMHK8450U,035097977231,1985-03-28 00:00:00,LDH,PUNJAB,,STUDENT,2025-09-13 22:28:04,VERIFIED,LOW,True,True,False,False,False,False,False,False,41,False,False,False,False,
